,quantity,date,region,Sales
4473,431,2021-02-28,south,2155.0
4474,458,2021-02-28,east,2290.0
4475,431,2021-02-28,west,2155.0
4476,472,2021-03-01,north,2360.0
4477,486,2021-03-01,south,2430.0
4478,437,2021-03-01,east,2185.0
4479,449,2021-03-01,west,2245.0
4480,474,2021-03-02,north,2370.0
4481,460,2021-03-02,south,2300.0
4482,443,2021-03-02,east,2215.0
4483,445,2021-03-02,west,2225.0
4484,481,2021-03-03,north,2405.0
4485,400,2021-03-03,south,2000.0
4486,405,2021-03-03,east,2025.0
4487,476,2021-03-03,west,2380.0
4488,478,2021-03-04,north,2390.0
4489,467,2021-03-04,south,2335.0
4490,441,2021-03-04,east,2205.0
4491,407,2021-03-04,west,2035.0
4492,416,2021-03-05,north,2080.0
4493,468,2021-03-05,south,2340.0
4494,409,2021-03-05,east,2045.0
4495,401,2021-03-05,west,2005.0
4496,415,2021-03-06,north,2075.0
4497,438,2021-03-06,south,2190.0
4498,461,2021-03-06,east,2305.0
4499,438,2021-03-06,west,2190.0
4500,444,2021-03-07,north,2220.0
4501,405,2021-03-07,south,2025.0
4502,470,2021-03-07,east,2350.0
4503,485,2021-03-07,west,2425.0
4504,434,2021-03-08,north,2170.0
4505,419,2021-03-08,south,2095.0
4506,495,2021-03-08,east,2475.0
4507,479,2021-03-08,west,2395.0
4508,476,2021-03-09,north,2380.0
4509,400,2021-03-09,south,2000.0
4510,436,2021-03-09,east,2180.0
4511,473,2021-03-09,west,2365.0
4512,476,2021-03-10,north,2380.0
4513,464,2021-03-10,south,2320.0
4514,401,2021-03-10,east,2005.0
4515,454,2021-03-10,west,2270.0
4516,401,2021-03-11,north,2005.0
4517,482,2021-03-11,south,2410.0
4518,413,2021-03-11,east,2065.0
4519,434,2021-03-11,west,2170.0
4520,435,2021-03-12,north,2175.0
4521,462,2021-03-12,south,2310.0
4522,498,2021-03-12,east,2490.0
4523,480,2021-03-12,west,2400.0
4524,413,2021-03-13,north,2065.0
4525,433,2021-03-13,south,2165.0
4526,461,2021-03-13,east,2305.0
4527,420,2021-03-13,west,2100.0
4528,449,2021-03-14,north,2245.0
4529,473,2021-03-14,south,2365.0
4530,460,2021-03-14,east,2300.0
4531,468,2021-03-14,west,2340.0
4532,466,2021-03-15,north,2330.0
4533,489,2021-03-15,south,2445.0
4534,478,2021-03-15,east,2390.0
4535,442,2021-03-15,west,2210.0
4536,473,2021-03-16,north,2365.0
4537,500,2021-03-16,south,2500.0
4538,447,2021-03-16,east,2235.0
4539,496,2021-03-16,west,2480.0
4540,413,2021-03-17,north,2065.0
4541,465,2021-03-17,south,2325.0
4542,496,2021-03-17,east,2480.0
4543,453,2021-03-17,west,2265.0
4544,488,2021-03-18,north,2440.0
4545,404,2021-03-18,south,2020.0
4546,423,2021-03-18,east,2115.0
4547,415,2021-03-18,west,2075.0
4548,407,2021-03-19,north,2035.0
4549,499,2021-03-19,south,2495.0
4550,468,2021-03-19,east,2340.0
4551,444,2021-03-19,west,2220.0
4552,476,2021-03-20,north,2380.0
4553,472,2021-03-20,south,2360.0
4554,465,2021-03-20,east,2325.0
4555,468,2021-03-20,west,2340.0
4556,460,2021-03-21,north,2300.0
4557,406,2021-03-21,south,2030.0
4558,422,2021-03-21,east,2110.0
4559,498,2021-03-21,west,2490.0
4560,484,2021-03-22,north,2420.0
4561,406,2021-03-22,south,2030.0
4562,490,2021-03-22,east,2450.0
4563,463,2021-03-22,west,2315.0
4564,494,2021-03-23,north,2470.0
4565,448,2021-03-23,south,2240.0
4566,431,2021-03-23,east,2155.0
4567,401,2021-03-23,west,2005.0
4568,401,2021-03-24,north,2005.0
4569,415,2021-03-24,south,2075.0
4570,416,2021-03-24,east,2080.0
4571,479,2021-03-24,west,2395.0
4572,487,2021-03-25,north,2435.0
4573,411,2021-03-25,south,2055.0
4574,426,2021-03-25,east,2130.0
4575,473,2021-03-25,west,2365.0
4576,464,2021-03-26,north,2320.0
4577,465,2021-03-26,south,2325.0
4578,442,2021-03-26,east,2210.0
4579,445,2021-03-26,west,2225.0
4580,493,2021-03-27,north,2465.0
4581,435,2021-03-27,south,2175.0
4582,429,2021-03-27,east,2145.0
4583,417,2021-03-27,west,2085.0
4584,462,2021-03-28,north,2310.0
4585,414,2021-03-28,south,2070.0
4586,471,2021-03-28,east,2355.0
4587,482,2021-03-28,west,2410.0
4588,495,2021-03-29,north,2475.0
4589,401,2021-03-29,south,2005.0
4590,405,2021-03-29,east,2025.0
4591,453,2021-03-29,west,2265.0
4592,418,2021-03-30,north,2090.0
4593,478,2021-03-30,south,2390.0
4594,482,2021-03-30,east,2410.0
4595,407,2021-03-30,west,2035.0
4596,495,2021-03-31,north,2475.0
4597,427,2021-03-31,south,2135.0
4598,488,2021-03-31,east,2440.0
4599,421,2021-03-31,west,2105.0
4600,481,2021-04-01,north,2405.0
4601,400,2021-04-01,south,2000.0
4602,496,2021-04-01,east,2480.0
4603,499,2021-04-01,west,2495.0
4604,452,2021-04-02,north,2260.0
4605,420,2021-04-02,south,2100.0
4606,496,2021-04-02,east,2480.0
4607,465,2021-04-02,west,2325.0
4608,469,2021-04-03,north,2345.0
4609,401,2021-04-03,south,2005.0
4610,435,2021-04-03,east,2175.0
4611,466,2021-04-03,west,2330.0
4612,496,2021-04-04,north,2480.0
4613,491,2021-04-04,south,2455.0
4614,433,2021-04-04,east,2165.0
4615,471,2021-04-04,west,2355.0
4616,454,2021-04-05,north,2270.0
4617,483,2021-04-05,south,2415.0
4618,430,2021-04-05,east,2150.0
4619,443,2021-04-05,west,2215.0
4620,488,2021-04-06,north,2440.0
4621,487,2021-04-06,south,2435.0
4622,451,2021-04-06,east,2255.0
4623,452,2021-04-06,west,2260.0
4624,404,2021-04-07,north,2020.0
4625,425,2021-04-07,south,2125.0
4626,424,2021-04-07,east,2120.0
4627,414,2021-04-07,west,2070.0
4628,427,2021-04-08,north,2135.0
4629,410,2021-04-08,south,2050.0
4630,480,2021-04-08,east,2400.0
4631,408,2021-04-08,west,2040.0
4632,453,2021-04-09,north,2265.0
4633,468,2021-04-09,south,2340.0
4634,449,2021-04-09,east,2245.0
4635,490,2021-04-09,west,2450.0
4636,477,2021-04-10,north,2385.0
4637,451,2021-04-10,south,2255.0
4638,413,2021-04-10,east,2065.0
4639,459,2021-04-10,west,2295.0
4640,483,2021-04-11,north,2415.0
4641,471,2021-04-11,south,2355.0
4642,485,2021-04-11,east,2425.0
4643,430,2021-04-11,west,2150.0
4644,457,2021-04-12,north,2285.0
4645,463,2021-04-12,south,2315.0
4646,416,2021-04-12,east,2080.0
4647,461,2021-04-12,west,2305.0
4648,423,2021-04-13,north,2115.0
4649,476,2021-04-13,south,2380.0
4650,439,2021-04-13,east,2195.0
4651,465,2021-04-13,west,2325.0
4652,409,2021-04-14,north,2045.0
4653,474,2021-04-14,south,2370.0
4654,497,2021-04-14,east,2485.0
4655,417,2021-04-14,west,2085.0
4656,437,2021-04-15,north,2185.0
4657,455,2021-04-15,south,2275.0
4658,410,2021-04-15,east,2050.0
4659,464,2021-04-15,west,2320.0
4660,467,2021-04-16,north,2335.0
4661,483,2021-04-16,south,2415.0
4662,423,2021-04-16,east,2115.0
4663,476,2021-04-16,west,2380.0
4664,475,2021-04-17,north,2375.0
4665,450,2021-04-17,south,2250.0
4666,483,2021-04-17,east,2415.0
4667,479,2021-04-17,west,2395.0
4668,401,2021-04-18,north,2005.0
4669,443,2021-04-18,south,2215.0
4670,481,2021-04-18,east,2405.0
4671,453,2021-04-18,west,2265.0
4672,432,2021-04-19,north,2160.0
4673,423,2021-04-19,south,2115.0
4674,435,2021-04-19,east,2175.0
4675,484,2021-04-19,west,2420.0
4676,458,2021-04-20,north,2290.0
4677,423,2021-04-20,south,2115.0
4678,422,2021-04-20,east,2110.0
4679,479,2021-04-20,west,2395.0
4680,480,2021-04-21,north,2400.0
4681,439,2021-04-21,south,2195.0
4682,419,2021-04-21,east,2095.0
4683,466,2021-04-21,west,2330.0
4684,447,2021-04-22,north,2235.0
4685,439,2021-04-22,south,2195.0
4686,496,2021-04-22,east,2480.0
4687,454,2021-04-22,west,2270.0
4688,456,2021-04-23,north,2280.0
4689,413,2021-04-23,south,2065.0
4690,413,2021-04-23,east,2065.0
4691,452,2021-04-23,west,2260.0
4692,488,2021-04-24,north,2440.0
4693,426,2021-04-24,south,2130.0
4694,469,2021-04-24,east,2345.0
4695,404,2021-04-24,west,2020.0
4696,455,2021-04-25,north,2275.0
4697,475,2021-04-25,south,2375.0
4698,468,2021-04-25,east,2340.0
4699,460,2021-04-25,west,2300.0
4700,452,2021-04-26,north,2260.0
4701,459,2021-04-26,south,2295.0
4702,459,2021-04-26,east,2295.0
4703,423,2021-04-26,west,2115.0
4704,419,2021-04-27,north,2095.0
4705,402,2021-04-27,south,2010.0
4706,449,2021-04-27,east,2245.0
4707,449,2021-04-27,west,2245.0
4708,477,2021-04-28,north,2385.0
4709,446,2021-04-28,south,2230.0
4710,457,2021-04-28,east,2285.0
4711,423,2021-04-28,west,2115.0
4712,430,2021-04-29,north,2150.0
4713,413,2021-04-29,south,2065.0
4714,422,2021-04-29,east,2110.0
4715,435,2021-04-29,west,2175.0
4716,464,2021-04-30,north,2320.0
4717,487,2021-04-30,south,2435.0
4718,410,2021-04-30,east,2050.0
4719,433,2021-04-30,west,2165.0
4720,492,2021-05-01,north,2460.0
4721,433,2021-05-01,south,2165.0
4722,422,2021-05-01,east,2110.0
4723,464,2021-05-01,west,2320.0
4724,461,2021-05-02,north,2305.0
4725,429,2021-05-02,south,2145.0
4726,492,2021-05-02,east,2460.0
4727,452,2021-05-02,west,2260.0
4728,471,2021-05-03,north,2355.0
4729,414,2021-05-03,south,2070.0
4730,491,2021-05-03,east,2455.0
4731,418,2021-05-03,west,2090.0
4732,454,2021-05-04,north,2270.0
4733,485,2021-05-04,south,2425.0
4734,483,2021-05-04,east,2415.0
4735,413,2021-05-04,west,2065.0
4736,463,2021-05-05,north,2315.0
4737,424,2021-05-05,south,2120.0
4738,466,2021-05-05,east,2330.0
4739,459,2021-05-05,west,2295.0
4740,424,2021-05-06,north,2120.0
4741,410,2021-05-06,south,2050.0
4742,428,2021-05-06,east,2140.0
4743,446,2021-05-06,west,2230.0
4744,418,2021-05-07,north,2090.0
4745,467,2021-05-07,south,2335.0
4746,425,2021-05-07,east,2125.0
4747,476,2021-05-07,west,2380.0
4748,418,2021-05-08,north,2090.0
4749,498,2021-05-08,south,2490.0
4750,440,2021-05-08,east,2200.0
4751,409,2021-05-08,west,2045.0
4752,428,2021-05-09,north,2140.0
4753,423,2021-05-09,south,2115.0
4754,409,2021-05-09,east,2045.0
4755,477,2021-05-09,west,2385.0
4756,450,2021-05-10,north,2250.0
4757,465,2021-05-10,south,2325.0
4758,465,2021-05-10,east,2325.0
4759,480,2021-05-10,west,2400.0
4760,424,2021-05-11,north,2120.0
4761,433,2021-05-11,south,2165.0
4762,435,2021-05-11,east,2175.0
4763,438,2021-05-11,west,2190.0
4764,431,2021-05-12,north,2155.0
4765,465,2021-05-12,south,2325.0
4766,405,2021-05-12,east,2025.0
4767,491,2021-05-12,west,2455.0
4768,466,2021-05-13,north,2330.0
4769,442,2021-05-13,south,2210.0
4770,402,2021-05-13,east,2010.0
4771,464,2021-05-13,west,2320.0
4772,427,2021-05-14,north,2135.0
4773,500,2021-05-14,south,2500.0
4774,428,2021-05-14,east,2140.0
4775,438,2021-05-14,west,2190.0
4776,448,2021-05-15,north,2240.0
4777,436,2021-05-15,south,2180.0
4778,404,2021-05-15,east,2020.0
4779,478,2021-05-15,west,2390.0
4780,475,2021-05-16,north,2375.0
4781,410,2021-05-16,south,2050.0
4782,416,2021-05-16,east,2080.0
4783,411,2021-05-16,west,2055.0
4784,404,2021-05-17,north,2020.0
4785,494,2021-05-17,south,2470.0
4786,444,2021-05-17,east,2220.0
4787,451,2021-05-17,west,2255.0
4788,437,2021-05-18,north,2185.0
4789,491,2021-05-18,south,2455.0
4790,454,2021-05-18,east,2270.0
4791,483,2021-05-18,west,2415.0
4792,480,2021-05-19,north,2400.0
4793,460,2021-05-19,south,2300.0
4794,435,2021-05-19,east,2175.0
4795,404,2021-05-19,west,2020.0
4796,439,2021-05-20,north,2195.0
4797,410,2021-05-20,south,2050.0
4798,411,2021-05-20,east,2055.0
4799,460,2021-05-20,west,2300.0
4800,496,2021-05-21,north,2480.0
4801,448,2021-05-21,south,2240.0
4802,405,2021-05-21,east,2025.0
4803,496,2021-05-21,west,2480.0
4804,486,2021-05-22,north,2430.0
4805,420,2021-05-22,south,2100.0
4806,484,2021-05-22,east,2420.0
4807,482,2021-05-22,west,2410.0
4808,431,2021-05-23,north,2155.0
4809,469,2021-05-23,south,2345.0
4810,409,2021-05-23,east,2045.0
4811,448,2021-05-23,west,2240.0
4812,478,2021-05-24,north,2390.0
4813,442,2021-05-24,south,2210.0
4814,421,2021-05-24,east,2105.0
4815,415,2021-05-24,west,2075.0
4816,404,2021-05-25,north,2020.0
4817,421,2021-05-25,south,2105.0
4818,459,2021-05-25,east,2295.0
4819,401,2021-05-25,west,2005.0
4820,495,2021-05-26,north,2475.0
4821,442,2021-05-26,south,2210.0
4822,408,2021-05-26,east,2040.0
4823,417,2021-05-26,west,2085.0
4824,416,2021-05-27,north,2080.0
4825,452,2021-05-27,south,2260.0
4826,469,2021-05-27,east,2345.0
4827,432,2021-05-27,west,2160.0
4828,441,2021-05-28,north,2205.0
4829,411,2021-05-28,south,2055.0
4830,456,2021-05-28,east,2280.0
4831,441,2021-05-28,west,2205.0
4832,430,2021-05-29,north,2150.0
4833,490,2021-05-29,south,2450.0
4834,401,2021-05-29,east,2005.0
4835,423,2021-05-29,west,2115.0
4836,476,2021-05-30,north,2380.0
4837,445,2021-05-30,south,2225.0
4838,497,2021-05-30,east,2485.0
4839,462,2021-05-30,west,2310.0
4840,479,2021-05-31,north,2395.0
4841,419,2021-05-31,south,2095.0
4842,444,2021-05-31,east,2220.0
4843,426,2021-05-31,west,2130.0
4844,428,2021-06-01,north,2140.0
4845,490,2021-06-01,south,2450.0
4846,411,2021-06-01,east,2055.0
4847,443,2021-06-01,west,2215.0
4848,403,2021-06-02,north,2015.0
4849,470,2021-06-02,south,2350.0
4850,401,2021-06-02,east,2005.0
4851,403,2021-06-02,west,2015.0
4852,475,2021-06-03,north,2375.0
4853,405,2021-06-03,south,2025.0
4854,475,2021-06-03,east,2375.0
4855,460,2021-06-03,west,2300.0
4856,481,2021-06-04,north,2405.0
4857,427,2021-06-04,south,2135.0
4858,463,2021-06-04,east,2315.0
4859,460,2021-06-04,west,2300.0
4860,485,2021-06-05,north,2425.0
4861,480,2021-06-05,south,2400.0
4862,449,2021-06-05,east,2245.0
4863,417,2021-06-05,west,2085.0
4864,404,2021-06-06,north,2020.0
4865,438,2021-06-06,south,2190.0
4866,490,2021-06-06,east,2450.0
4867,449,2021-06-06,west,2245.0
4868,478,2021-06-07,north,2390.0
4869,404,2021-06-07,south,2020.0
4870,472,2021-06-07,east,2360.0
4871,414,2021-06-07,west,2070.0
4872,458,2021-06-08,north,2290.0
4873,407,2021-06-08,south,2035.0
4874,490,2021-06-08,east,2450.0
4875,424,2021-06-08,west,2120.0
4876,496,2021-06-09,north,2480.0
4877,500,2021-06-09,south,2500.0
4878,473,2021-06-09,east,2365.0
4879,466,2021-06-09,west,2330.0
4880,456,2021-06-10,north,2280.0
4881,403,2021-06-10,south,2015.0
4882,500,2021-06-10,east,2500.0
4883,481,2021-06-10,west,2405.0
4884,477,2021-06-11,north,2385.0
4885,418,2021-06-11,south,2090.0
4886,460,2021-06-11,east,2300.0
4887,470,2021-06-11,west,2350.0
4888,419,2021-06-12,north,2095.0
4889,475,2021-06-12,south,2375.0
4890,454,2021-06-12,east,2270.0
4891,473,2021-06-12,west,2365.0
4892,441,2021-06-13,north,2205.0
4893,452,2021-06-13,south,2260.0
4894,427,2021-06-13,east,2135.0
4895,456,2021-06-13,west,2280.0
4896,497,2021-06-14,north,2485.0
4897,405,2021-06-14,south,2025.0
4898,492,2021-06-14,east,2460.0
4899,457,2021-06-14,west,2285.0
4900,418,2021-06-15,north,2090.0
4901,415,2021-06-15,south,2075.0
4902,425,2021-06-15,east,2125.0
4903,417,2021-06-15,west,2085.0
4904,482,2021-06-16,north,2410.0
4905,453,2021-06-16,south,2265.0
4906,429,2021-06-16,east,2145.0
4907,464,2021-06-16,west,2320.0
4908,452,2021-06-17,north,2260.0
4909,492,2021-06-17,south,2460.0
4910,412,2021-06-17,east,2060.0
4911,424,2021-06-17,west,2120.0
4912,465,2021-06-18,north,2325.0
4913,455,2021-06-18,south,2275.0
4914,457,2021-06-18,east,2285.0
4915,430,2021-06-18,west,2150.0
4916,432,2021-06-19,north,2160.0
4917,404,2021-06-19,south,2020.0
4918,486,2021-06-19,east,2430.0
4919,405,2021-06-19,west,2025.0
4920,456,2021-06-20,north,2280.0
4921,485,2021-06-20,south,2425.0
4922,446,2021-06-20,east,2230.0
4923,432,2021-06-20,west,2160.0
4924,472,2021-06-21,north,2360.0
4925,461,2021-06-21,south,2305.0
4926,421,2021-06-21,east,2105.0
4927,458,2021-06-21,west,2290.0
4928,456,2021-06-22,north,2280.0
4929,402,2021-06-22,south,2010.0
4930,419,2021-06-22,east,2095.0
4931,454,2021-06-22,west,2270.0
4932,416,2021-06-23,north,2080.0
4933,469,2021-06-23,south,2345.0
4934,448,2021-06-23,east,2240.0
4935,485,2021-06-23,west,2425.0
4936,478,2021-06-24,north,2390.0
4937,431,2021-06-24,south,2155.0
4938,412,2021-06-24,east,2060.0
4939,411,2021-06-24,west,2055.0
4940,428,2021-06-25,north,2140.0
4941,468,2021-06-25,south,2340.0
4942,406,2021-06-25,east,2030.0
4943,462,2021-06-25,west,2310.0
4944,413,2021-06-26,north,2065.0
4945,466,2021-06-26,south,2330.0
4946,429,2021-06-26,east,2145.0
4947,410,2021-06-26,west,2050.0
4948,419,2021-06-27,north,2095.0
4949,492,2021-06-27,south,2460.0
4950,439,2021-06-27,east,2195.0
4951,404,2021-06-27,west,2020.0
4952,437,2021-06-28,north,2185.0
4953,438,2021-06-28,south,2190.0
4954,410,2021-06-28,east,2050.0
4955,409,2021-06-28,west,2045.0
4956,431,2021-06-29,north,2155.0
4957,427,2021-06-29,south,2135.0
4958,456,2021-06-29,east,2280.0
4959,497,2021-06-29,west,2485.0
4960,408,2021-06-30,north,2040.0
4961,426,2021-06-30,south,2130.0
4962,498,2021-06-30,east,2490.0
4963,432,2021-06-30,west,2160.0
4964,413,2021-07-01,north,2065.0
4965,471,2021-07-01,south,2355.0
4966,441,2021-07-01,east,2205.0
4967,453,2021-07-01,west,2265.0
4968,401,2021-07-02,north,2005.0
4969,490,2021-07-02,south,2450.0
4970,500,2021-07-02,east,2500.0
4971,489,2021-07-02,west,2445.0
4972,492,2021-07-03,north,2460.0
4973,412,2021-07-03,south,2060.0
4974,418,2021-07-03,east,2090.0
4975,483,2021-07-03,west,2415.0
4976,479,2021-07-04,north,2395.0
4977,474,2021-07-04,south,2370.0
4978,422,2021-07-04,east,2110.0
4979,479,2021-07-04,west,2395.0
4980,441,2021-07-05,north,2205.0
4981,449,2021-07-05,south,2245.0
4982,466,2021-07-05,east,2330.0
4983,402,2021-07-05,west,2010.0
4984,486,2021-07-06,north,2430.0
4985,425,2021-07-06,south,2125.0
4986,447,2021-07-06,east,2235.0
4987,435,2021-07-06,west,2175.0
4988,492,2021-07-07,north,2460.0
4989,500,2021-07-07,south,2500.0
4990,463,2021-07-07,east,2315.0
4991,424,2021-07-07,west,2120.0
4992,408,2021-07-08,north,2040.0
4993,485,2021-07-08,south,2425.0
4994,475,2021-07-08,east,2375.0
4995,416,2021-07-08,west,2080.0
4996,421,2021-07-09,north,2105.0
4997,448,2021-07-09,south,2240.0
4998,403,2021-07-09,east,2015.0
4999,434,2021-07-09,west,2170.0
5000,439,2021-07-10,north,2195.0
5001,488,2021-07-10,south,2440.0
5002,408,2021-07-10,east,2040.0
5003,452,2021-07-10,west,2260.0
5004,434,2021-07-11,north,2170.0
5005,440,2021-07-11,south,2200.0
5006,452,2021-07-11,east,2260.0
5007,479,2021-07-11,west,2395.0
5008,402,2021-07-12,north,2010.0
5009,401,2021-07-12,south,2005.0
5010,450,2021-07-12,east,2250.0
5011,402,2021-07-12,west,2010.0
5012,429,2021-07-13,north,2145.0
5013,421,2021-07-13,south,2105.0
5014,453,2021-07-13,east,2265.0
5015,404,2021-07-13,west,2020.0
5016,459,2021-07-14,north,2295.0
5017,466,2021-07-14,south,2330.0
5018,456,2021-07-14,east,2280.0
5019,409,2021-07-14,west,2045.0
5020,475,2021-07-15,north,2375.0
5021,474,2021-07-15,south,2370.0
5022,451,2021-07-15,east,2255.0
5023,461,2021-07-15,west,2305.0
5024,488,2021-07-16,north,2440.0
5025,404,2021-07-16,south,2020.0
5026,407,2021-07-16,east,2035.0
5027,431,2021-07-16,west,2155.0
5028,429,2021-07-17,north,2145.0
5029,416,2021-07-17,south,2080.0
5030,469,2021-07-17,east,2345.0
5031,446,2021-07-17,west,2230.0
5032,475,2021-07-18,north,2375.0
5033,433,2021-07-18,south,2165.0
5034,435,2021-07-18,east,2175.0
5035,477,2021-07-18,west,2385.0
5036,459,2021-07-19,north,2295.0
5037,434,2021-07-19,south,2170.0
5038,408,2021-07-19,east,2040.0
5039,441,2021-07-19,west,2205.0
5040,487,2021-07-20,north,2435.0
5041,476,2021-07-20,south,2380.0
5042,489,2021-07-20,east,2445.0
5043,478,2021-07-20,west,2390.0
5044,423,2021-07-21,north,2115.0
5045,455,2021-07-21,south,2275.0
5046,440,2021-07-21,east,2200.0
5047,461,2021-07-21,west,2305.0
5048,456,2021-07-22,north,2280.0
5049,428,2021-07-22,south,2140.0
5050,441,2021-07-22,east,2205.0
5051,490,2021-07-22,west,2450.0
5052,412,2021-07-23,north,2060.0
5053,440,2021-07-23,south,2200.0
5054,478,2021-07-23,east,2390.0
5055,415,2021-07-23,west,2075.0
5056,403,2021-07-24,north,2015.0
5057,447,2021-07-24,south,2235.0
5058,472,2021-07-24,east,2360.0
5059,425,2021-07-24,west,2125.0
5060,447,2021-07-25,north,2235.0
5061,490,2021-07-25,south,2450.0
5062,431,2021-07-25,east,2155.0
5063,456,2021-07-25,west,2280.0
5064,457,2021-07-26,north,2285.0
5065,479,2021-07-26,south,2395.0
5066,472,2021-07-26,east,2360.0
5067,458,2021-07-26,west,2290.0
5068,488,2021-07-27,north,2440.0
5069,463,2021-07-27,south,2315.0
5070,416,2021-07-27,east,2080.0
5071,490,2021-07-27,west,2450.0
5072,433,2021-07-28,north,2165.0
5073,477,2021-07-28,south,2385.0
5074,402,2021-07-28,east,2010.0
5075,485,2021-07-28,west,2425.0
5076,425,2021-07-29,north,2125.0
5077,425,2021-07-29,south,2125.0
5078,447,2021-07-29,east,2235.0
5079,472,2021-07-29,west,2360.0
5080,401,2021-07-30,north,2005.0
5081,440,2021-07-30,south,2200.0
5082,431,2021-07-30,east,2155.0
5083,449,2021-07-30,west,2245.0
5084,444,2021-07-31,north,2220.0
5085,445,2021-07-31,south,2225.0
5086,430,2021-07-31,east,2150.0
5087,429,2021-07-31,west,2145.0
5088,414,2021-08-01,north,2070.0
5089,453,2021-08-01,south,2265.0
5090,411,2021-08-01,east,2055.0
5091,433,2021-08-01,west,2165.0
5092,456,2021-08-02,north,2280.0
5093,455,2021-08-02,south,2275.0
5094,440,2021-08-02,east,2200.0
5095,498,2021-08-02,west,2490.0
5096,470,2021-08-03,north,2350.0
5097,415,2021-08-03,south,2075.0
5098,450,2021-08-03,east,2250.0
5099,463,2021-08-03,west,2315.0
5100,496,2021-08-04,north,2480.0
5101,414,2021-08-04,south,2070.0
5102,490,2021-08-04,east,2450.0
5103,402,2021-08-04,west,2010.0
5104,484,2021-08-05,north,2420.0
5105,443,2021-08-05,south,2215.0
5106,426,2021-08-05,east,2130.0
5107,413,2021-08-05,west,2065.0
5108,412,2021-08-06,north,2060.0
5109,410,2021-08-06,south,2050.0
5110,494,2021-08-06,east,2470.0
5111,459,2021-08-06,west,2295.0
5112,446,2021-08-07,north,2230.0
5113,406,2021-08-07,south,2030.0
5114,462,2021-08-07,east,2310.0
5115,483,2021-08-07,west,2415.0
5116,496,2021-08-08,north,2480.0
5117,446,2021-08-08,south,2230.0
5118,472,2021-08-08,east,2360.0
5119,480,2021-08-08,west,2400.0
5120,433,2021-08-09,north,2165.0
5121,477,2021-08-09,south,2385.0
5122,448,2021-08-09,east,2240.0
5123,412,2021-08-09,west,2060.0
5124,459,2021-08-10,north,2295.0
5125,436,2021-08-10,south,2180.0
5126,415,2021-08-10,east,2075.0
5127,475,2021-08-10,west,2375.0
5128,450,2021-08-11,north,2250.0
5129,450,2021-08-11,south,2250.0
5130,469,2021-08-11,east,2345.0
5131,416,2021-08-11,west,2080.0
5132,499,2021-08-12,north,2495.0
5133,420,2021-08-12,south,2100.0
5134,486,2021-08-12,east,2430.0
5135,414,2021-08-12,west,2070.0
5136,457,2021-08-13,north,2285.0
5137,447,2021-08-13,south,2235.0
5138,496,2021-08-13,east,2480.0
5139,485,2021-08-13,west,2425.0
5140,419,2021-08-14,north,2095.0
5141,427,2021-08-14,south,2135.0
5142,466,2021-08-14,east,2330.0
5143,404,2021-08-14,west,2020.0
5144,412,2021-08-15,north,2060.0
5145,428,2021-08-15,south,2140.0
5146,494,2021-08-15,east,2470.0
5147,497,2021-08-15,west,2485.0
5148,408,2021-08-16,north,2040.0
5149,431,2021-08-16,south,2155.0
5150,424,2021-08-16,east,2120.0
5151,427,2021-08-16,west,2135.0
5152,479,2021-08-17,north,2395.0
5153,495,2021-08-17,south,2475.0
5154,472,2021-08-17,east,2360.0
5155,435,2021-08-17,west,2175.0
5156,498,2021-08-18,north,2490.0
5157,415,2021-08-18,south,2075.0
5158,465,2021-08-18,east,2325.0
5159,489,2021-08-18,west,2445.0
5160,416,2021-08-19,north,2080.0
5161,474,2021-08-19,south,2370.0
5162,445,2021-08-19,east,2225.0
5163,499,2021-08-19,west,2495.0
5164,432,2021-08-20,north,2160.0
5165,439,2021-08-20,south,2195.0
5166,463,2021-08-20,east,2315.0
5167,434,2021-08-20,west,2170.0
5168,446,2021-08-21,north,2230.0
5169,419,2021-08-21,south,2095.0
5170,410,2021-08-21,east,2050.0
5171,498,2021-08-21,west,2490.0
5172,419,2021-08-22,north,2095.0
5173,436,2021-08-22,south,2180.0
5174,415,2021-08-22,east,2075.0
5175,495,2021-08-22,west,2475.0
5176,404,2021-08-23,north,2020.0
5177,400,2021-08-23,south,2000.0
5178,442,2021-08-23,east,2210.0
5179,431,2021-08-23,west,2155.0
5180,443,2021-08-24,north,2215.0
5181,495,2021-08-24,south,2475.0
5182,453,2021-08-24,east,2265.0
5183,406,2021-08-24,west,2030.0
5184,404,2021-08-25,north,2020.0
5185,448,2021-08-25,south,2240.0
5186,400,2021-08-25,east,2000.0
5187,430,2021-08-25,west,2150.0
5188,474,2021-08-26,north,2370.0
5189,436,2021-08-26,south,2180.0
5190,494,2021-08-26,east,2470.0
5191,430,2021-08-26,west,2150.0
5192,434,2021-08-27,north,2170.0
5193,452,2021-08-27,south,2260.0
5194,428,2021-08-27,east,2140.0
5195,409,2021-08-27,west,2045.0
5196,498,2021-08-28,north,2490.0
5197,464,2021-08-28,south,2320.0
5198,446,2021-08-28,east,2230.0
5199,488,2021-08-28,west,2440.0
5200,437,2021-08-29,north,2185.0
5201,470,2021-08-29,south,2350.0
5202,489,2021-08-29,east,2445.0
5203,473,2021-08-29,west,2365.0
5204,413,2021-08-30,north,2065.0
5205,403,2021-08-30,south,2015.0
5206,432,2021-08-30,east,2160.0
5207,460,2021-08-30,west,2300.0
5208,409,2021-08-31,north,2045.0
